id,food_id,user_id,parent_comment_id,content_text,media_url,like_count,reply_count,status,created_at,updated_at
902,2644,130,901,吉晟居砂锅面虽是小店但面的品质一点不马虎。面是现拉现削的入口就知道是手工做的。浇头有几种选择换着吃不容易腻。,,1,0,1,2026/5/26 12:49,2026/5/26 12:49
903,2760,174,903,Hi-Town海塘餐吧主打提拉米苏和各种西式简餐酒水也丰富。晚上有驻唱氛围很好适合朋友聚会放松。环境时尚年轻化工体这边年轻人常来的地方。,,8,0,1,2026/3/23 9:13,2026/3/23 9:13
904,2876,161,903,就那样。不咋地。,,2,0,1,2026/6/6 5:22,2026/6/6 5:22
905,2992,154,905,醉人椒麻辣香锅的菜品新鲜自己选菜称重计价。汤底麻辣够味炒出来的香锅锅气足。一个人二三十块就能吃得很满足。是附近上班族和学生的最爱。,,9,0,1,2026/5/23 17:57,2026/5/23 17:57
906,3108,108,905,瑞幸咖啡北辰荟店的三明治加热后口感不错配咖啡刚刚好。手机下单到店直接取不用等出杯快。北辰荟逛街累了来一杯歇歇脚方便实惠。,,1,0,1,2026/2/28 11:19,2026/2/28 11:19
907,3224,56,907,吉祥馄饨双奥美食街店主打各种馄饨和特色小吃皮薄馅大汤鲜味美。虾仁馄饨和荠菜馄饨最受欢迎。双奥美食街里价格实惠的小吃选择之一。,,0,0,1,2026/4/27 16:24,2026/4/27 16:24
908,3340,146,907,可以试一试。,,0,0,1,2026/4/30 22:52,2026/4/30 22:52
909,3456,140,909,奥华餐厅老张记台基厂店虾仁独面筋面筋吸饱汤汁虾仁饱满。菜量是出了名的大两个人点两个菜就够吃到撑。天津菜在北京的代表老顾客占了大多数。,,3,0,1,2026/3/31 14:13,2026/3/31 14:13
910,3572,136,909,不推荐不阻拦。,,0,0,1,2026/4/21 5:00,2026/4/21 5:00
911,3688,151,911,郝人家四道菜主打四道招牌菜简单明了不用纠结选什么。菜量给得大味道家常价格实惠。环境干净整洁附近居民不想做饭的时候就来这解决一顿。,,2,0,1,2026/3/5 10:31,2026/3/5 10:31
912,3804,168,911,金源老汤牛肉拉面的手工面和机器切的口感完全不同筋道有嚼劲。牛肉面汤底浓郁牛肉给得实在。小菜也便宜配着面吃刚刚好。,,0,0,1,2026/5/25 8:39,2026/5/25 8:39
913,3920,162,913,安徽板面早点的面条筋道弹牙汤底鲜香。分量给得足一个人一碗面就能吃饱。价格实惠是附近上班族和居民的午餐选择。店不大但味道对得起价格。,,0,0,1,2026/2/27 14:41,2026/2/28 14:24
914,4036,138,913,将就吧。,,60,2,1,2026/5/10 2:20,2026/5/10 2:20
915,4152,36,915,君庭中餐厅首都宾馆店主打牛肉类菜品牛肉炖得软烂入味摆盘精致。环境安静大气在宾馆里面请客吃饭很稳妥。服务专业到位适合商务宴请和重要聚餐。,,1,0,1,2026/2/6 13:09,2026/2/6 13:36
916,4268,177,915,延园餐厅主打大饼和各种家常面食饼烙得外酥里软层次分明。也有炒菜配着饼吃菜量给得大价格实惠。附近的居民和学校职工常来。,,0,0,1,2026/6/1 7:52,2026/6/1 7:52
917,348,173,917,冯四娘跷脚牛肉的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,6,0,1,2026/2/19 6:24,2026/2/19 6:24
918,464,113,917,不咋地不会再来。,,0,0,1,2026/3/30 5:14,2026/3/30 5:14
919,580,175,919,老北京铜锅涮肉的涮肉品质不错羊肉新鲜切得薄厚均匀。清汤锅底不抢味涮出来的肉能吃出甜味。麻酱自己调配比在别家调的好吃。冬天来吃一顿暖暖的特别舒服。,,1,0,1,2026/3/23 9:23,2026/3/23 9:23
920,696,161,919,还可以能接受。,,7,0,1,2026/3/19 8:44,2026/3/19 9:22
921,812,116,921,Ora Coffee 北京财富购物中心店出品稳定是附近上班族的续命站。手冲做得不错豆子新鲜风味清晰。店员态度好出杯也快，手机点好到店就能拿。,,3,0,1,2026/5/30 23:06,2026/5/30 23:06
922,928,173,921,晓林火锅的锅底够味涮菜新鲜种类齐全。牛肉羊肉毛肚每样来一份，小料台也丰富想怎么调都行。环境和服务都在线。,,3,0,1,2026/4/10 11:54,2026/4/10 11:54
923,1044,141,923,哞哞小花牛安贞店主打巴士鲜奶和各类奶制品鲜奶是农场直送的新鲜度高。酸奶也是自己做的浓稠拉丝奶香浓郁。路过带一瓶回家当早餐很健康。,,0,0,1,2026/4/3 7:00,2026/4/3 7:00
924,1160,122,923,算了太一般。,,1,0,1,2026/4/26 8:20,2026/4/26 8:20
925,1276,89,925,清华食府主打蟹黄和各种精致中餐蟹黄狮子头和蟹粉豆腐是招牌。环境雅致包间安静请客聚餐都合适。西四这边比较靠谱的中餐选择之一。,,1,0,1,2026/4/26 1:28,2026/4/26 1:28
926,1392,154,925,一介野生COFFEE的店面不大但位置方便。咖啡出品稳定拿铁奶泡绵密美式酸度适中。价格在周边算是正常水平。早上来一杯提神效果不错，适合上班前或午休时顺手买一杯。,,0,0,1,2026/3/24 5:10,2026/3/24 5:10
927,1508,161,927,大众家常炒菜报国寺店主打猪肝和各种家常小炒菜量给得大价格实惠。环境就是普通饭馆的样子但味道一直很稳。附近的居民不想做饭就来这解决一顿。,,0,0,1,2026/4/22 18:11,2026/4/22 18:11
928,1624,173,927,就那样吧不值一提。,,0,0,1,2026/4/25 7:57,2026/4/25 7:57
929,1740,81,929,人定湖公园园艺推广中心主打特色餐饮和园艺结合环境在公园里面空气好。餐品以简餐和饮品为主适合逛公园累了坐下来歇歇脚吃个便饭。,,0,0,1,2026/4/27 16:16,2026/4/27 16:16
930,1856,90,929,张亮麻辣烫信息大学店学生来的多自选菜品称重计价价格实惠。汤底麻辣够味麻酱和辣椒自己加想多辣就多辣。学校附近解决午饭晚饭的便捷选择。,,0,0,1,2026/5/6 4:57,2026/5/6 4:57
931,2088,148,931,奥华餐厅老张记台基厂店虾仁独面筋是看家本领面筋吸饱汤汁咬开满嘴鲜。红烧牛尾炖得烂乎轻轻一夹就脱骨。开了那么多年味道一直在线。,,3,0,1,2026/5/12 3:03,2026/5/12 3:03
932,2204,146,931,石打石家常菜牛肉牛骨头锅的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,0,0,1,2026/4/2 15:04,2026/4/4 2:01
933,2320,169,933,水库鱼农家饭家常菜刀削面主打水库活鱼现捞现炖鱼肉鲜嫩。家常菜也做得不错柴锅炖鸡和贴饼子都好吃。周末开车来昌平郊游顺路吃一顿农家饭很惬意。,,0,0,1,2026/2/8 5:04,2026/2/12 11:37
934,2436,112,933,凑合。,,3,0,1,2026/4/7 22:21,2026/4/7 22:21
935,3720,169,935,锦州烧烤西罗园店晚上人声鼎沸烟火气十足。烤串种类多羊肉串烤鸡架烤玉米每样都来点。鸡架刷上蜜汁烤得焦香啃着过瘾。营业到凌晨一点习惯了晚睡的人来这里坐坐。,,0,0,1,2026/3/8 3:11,2026/3/8 3:11
936,2668,104,935,南小街京味小馆的菜量实在味道家常不花哨。红烧排骨和西红柿炒蛋是每次必点的。价格实惠环境干净，不想做饭的时候就来这吃。,,4,0,1,2026/5/12 0:38,2026/5/12 0:38
937,2784,87,937,库迪咖啡乐成中心店出杯快价格便宜是双井附近白领的续命站。生椰拿铁和潘帕斯系列都好喝，经常有活动券。店面小但翻台快，早上用手机提前下单到店直接拿走。,,10,0,1,2026/3/19 1:45,2026/3/19 1:45
938,2900,118,937,费大厨辣椒炒肉的辣椒炒肉是招牌，螺丝椒配薄切猪肉爆炒锅气冲鼻。柠檬茶酸甜解辣配着刚刚好，银泰这边吃湘菜小炒的好选择。,,7,0,1,2026/1/31 18:29,2026/1/31 23:42
939,3016,124,939,好好吃肉主打各种烤肉和烤菜自助形式想吃多少拿多少。五花肉烤得焦香生菜包着吃特别解馋。环境宽敞适合朋友聚餐吃肉吃到过瘾。,,10,0,1,2026/4/6 16:48,2026/4/6 16:48
940,3132,129,939,北京汉汤泉餐厅的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,8,0,1,2026/4/3 22:42,2026/4/3 22:42
941,3248,155,941,铭门盛宴艺术海鲜姿造主打新西兰大澳鲍和各类海鲜自助摆盘精致。海鲜品种多新鲜度好价格不菲但品质对得起。请客或者特殊日子来这里很有排面。,,2,0,1,2026/4/14 0:47,2026/4/14 0:47
942,3364,144,941,一般般不推荐。,,0,0,1,2026/4/15 14:53,2026/4/15 14:53
943,3480,10,943,叮当小馆主打各种小份中式简餐一个人来也能点好几样尝尝。菜品精致量小不浪费味道在简餐里算出色的。环境温馨是个一个人吃饭也不会尴尬的地方。,,3,0,1,2026/3/20 19:49,2026/3/20 19:49
944,3596,171,943,宽哥.肥肠鸡的鸡做得不错外酥里嫩味道刚刚好。配着啤酒或者饮料吃特别解馋。价格不贵适合几个人一起点几份分着吃。下班了和同事来坐坐也不错。,,0,0,1,2026/4/8 22:32,2026/4/8 22:32
945,3828,140,945,江子馅筋的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,1,0,1,2026/3/27 20:13,2026/3/27 20:13
946,3944,179,945,二豪汤记面庄主打汤记经典酸辣粉和各种面食酸辣粉滑爽够味汤底浓郁。面条也是手工做的筋道弹牙价格实惠分量足。,,9,0,1,2026/4/2 10:08,2026/4/2 10:08
947,4060,137,947,能接受吧。,,18,0,1,2026/3/3 2:54,2026/3/3 2:54
948,4176,52,947,张记固始鹅块主打信阳固始风味的鹅块鹅肉炖得烂乎汤白浓郁鲜香。蘸特制辣椒酱吃鹅肉鲜美不腻。冬天来一碗鹅汤配米饭暖和又过瘾。,,20,0,1,2026/5/2 7:59,2026/5/2 7:59
949,356,99,949,斋堂红良餐厅的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,0,0,1,2026/2/22 3:23,2026/2/22 3:23
950,472,155,949,一般般能填肚子。,,0,0,1,2026/3/10 7:29,2026/3/10 7:29
951,3836,174,951,烩饼大烩菜杠杠香在门头沟那边主打山西风味烩菜。大烩菜用大铁锅烩白菜粉条丸子热乎乎一大碗。烩饼也好吃饼切成条吸饱了汤汁。量给得足价格实惠是体力劳动者的最爱。冬天来一碗暖到骨子里。,,0,0,1,2026/4/26 16:53,2026/4/26 16:53
952,704,81,951,甘谷·天水麻辣烫的食材新鲜自己选菜称重计价。汤底麻辣够味炒出来锅气十足。一个人二三十块能吃得很好。,,9,0,1,2026/4/25 22:16,2026/4/25 22:52
953,936,123,953,国强兰州拉面的面条筋道弹牙汤底鲜香。分量给得足一个人一碗面就能吃饱。价格实惠是附近上班族和居民的午餐选择。店不大但味道对得起价格。,,1,0,1,2026/4/3 1:06,2026/4/3 1:06
954,1052,158,953,京派大碗面的面量就是大碗装得冒尖，打卤面卤子里肉丁木耳黄花菜料足味浓。面条厚实有嚼劲价格实惠，附近的大爷大妈常客多说明东西地道。,,0,0,1,2026/4/6 11:57,2026/4/6 11:57
955,1168,176,955,古巷李记爆肚的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,0,0,1,2026/3/19 21:20,2026/3/19 21:20
956,1284,142,955,不行不来了。,,0,0,1,2026/5/14 18:46,2026/5/14 18:46
957,1400,124,957,ThuThu的椰子鸡汤底清甜椰香浓郁，鸡肉嫩滑蘸沙姜青柠酱油吃是海南正宗吃法。前门店环境清爽，冬天来一锅暖到胃里。,,0,0,1,2026/2/15 19:38,2026/2/15 19:38
958,1516,128,957,后海贰号的雪花牛纹理漂亮入口即化，烤肉的火候掌握得好蘸着海盐吃原味最香。后海边上环境加分，适合约会也适合朋友小聚。,,0,0,1,2026/1/16 20:50,2026/1/30 17:40
959,1632,147,959,羊蝎子火锅最后一定要涮面片白汤面片鲜醇红汤面片麻辣两种都好吃各来一盆才是圆满。,,0,0,1,2026/5/28 15:38,2026/5/28 15:38
960,1748,151,959,麻酱烧饼凉了不好吃放第二天就完全不能吃了所以买回去趁热解决。一次买两三个刚好多了也吃不下因为很顶饱。,,1,0,1,2026/4/27 17:19,2026/4/27 17:19
961,1980,165,961,瑞幸咖啡的店面不大但位置方便。咖啡出品稳定拿铁奶泡绵密美式酸度适中。价格在周边算是正常水平。早上来一杯提神效果不错，适合上班前或午休时顺手买一杯。,,0,0,1,2026/5/7 13:19,2026/5/7 13:19
962,2096,132,961,杏仁茶底下的藕粉一定要搅匀不然喝到一坨坨的口感受到严重影响上面撒的桂花和果脯是点睛之笔。,,0,0,1,2026/5/7 17:07,2026/5/7 17:07
963,2212,98,963,就那样呗。,,0,0,1,2026/3/27 20:04,2026/3/27 20:04
964,2328,161,963,良苑烤鸭店烤鸭之外的其他京菜也做得不错。干炸丸子外酥里嫩焦溜肉片酸甜适口。环境干净整洁适合家庭聚餐。,,1,0,1,2026/5/22 1:39,2026/5/22 1:39
965,2444,104,965,顺兴灶台鱼的大铁锅炖鱼是特色，灶台上支口大铁锅鱼现杀现炖鱼肉鲜嫩刺少。贴饼子贴在锅边烤得底壳焦脆蘸鱼汤吃绝了，农家大院的风格全家聚餐合适。,,0,0,1,2026/3/24 22:55,2026/3/24 22:55
966,2560,175,965,地球咖啡馆·着陆计划LANDING PROJECT的店面不大但位置方便。拿铁奶泡打得绵密咖啡口感顺滑，美式酸度刚刚好不会太苦。价格在周边算实惠的，早上顺路买一杯刚刚好。,,7,0,1,2026/5/25 23:49,2026/5/25 23:49
967,2676,68,967,不咋地凑合吃。,,10,0,1,2026/3/20 2:06,2026/3/20 2:06
968,2792,136,967,超级碗 FOODBOWL的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,10,0,1,2026/4/30 11:20,2026/4/30 11:20
969,2908,157,969,NANA蛋包饭的蛋皮嫩滑切开后里面米饭粒粒分明，酱汁有几种选择番茄味酸甜最经典。银泰中心逛街累了来一份刚好不撑，环境日式简约一个人吃也自在。,,7,0,1,2026/4/1 0:01,2026/4/1 0:01
970,3024,162,969,大马勺·老味道东北菜的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,7,0,1,2026/4/1 2:53,2026/4/1 2:53
971,3256,131,971,爆肚里的肚仁是羊肚上最嫩最好吃的部分但也是最考验火候的部分涮久嚼不动涮短了生。,,3,0,1,2026/5/20 12:46,2026/5/20 12:46
972,3372,163,971,燕福春饼店的鸡做得不错外酥里嫩味道刚刚好。配着啤酒或者饮料吃特别解馋。价格不贵适合几个人一起点几份分着吃。下班了和同事来坐坐也不错。,,1,0,1,2026/4/18 4:42,2026/4/18 4:42
973,3488,170,973,渔码头灶台鱼的大铁锅炖鱼热气腾腾鱼肉鲜嫩入味，贴饼子和玉米面窝头蘸着鱼汤吃最地道。几个人围坐铁锅旁边吃边聊，农家风味实在管饱。,,17,1,1,2026/2/20 21:06,2026/2/20 21:50
974,3604,166,973,就那样不用特意来。,,0,0,1,2026/3/12 6:50,2026/3/12 6:50
975,15,157,975,隆和居美食城正义路店位置在市中心办事方便。干锅千页豆腐做得入味豆腐外焦里嫩。烤鸭也不错价格比隔壁首都宾馆实惠。环境雅致包间多适合商务宴请。正义路这片比较靠谱的中餐馆。,,1,0,1,2026/4/26 12:33,2026/4/26 12:33
976,3030,140,975,轻禾小厨青年路店主打现炒健康菜不用半成品。菜都是现点现炒的出锅冒着热气。口味清淡不油腻吃起来没有负担。国美第一城小区里面居民来的多。适合同事午饭或者一家人简餐。,,9,0,1,2026/4/7 17:33,2026/4/7 17:33
977,3952,143,977,将就吧能吃饱。,,3,0,1,2026/4/29 19:33,2026/4/29 19:33
978,4069,104,977,板面削得薄厚均匀筋道弹牙，汤底浓郁鲜香。分量给得足一个人一碗就能吃饱。附近上班族和居民的午餐好选择。,,15,0,1,2026/5/13 10:56,2026/5/13 10:56
979,362,135,979,京南第一涮的涮肉品质不错羊肉新鲜切得薄厚均匀。清汤锅底不抢味涮出来的肉能吃出甜味。麻酱自己调配比在别家调的好吃。冬天来吃一顿暖暖的特别舒服。,,0,0,1,2026/4/17 12:57,2026/4/17 12:57
980,478,108,979,就一般。,,0,0,1,2026/2/19 9:52,2026/2/19 12:28
981,594,31,981,丰泽园是鲁菜老字号，肥牛切得薄嫩入锅变色就能吃，蘸料自己调芝麻酱韭菜花一样不少。东直门这个位置请客吃饭很合适。,,2,0,1,2026/2/24 6:34,2026/2/24 6:34
982,710,40,981,厚榭潮汕菜的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,2,0,1,2026/3/21 5:42,2026/3/21 5:42
983,826,159,983,寻小福港式烧腊的粤菜做得正虾饺皮薄虾肉弹牙煲仔饭锅巴焦香。一个人或两三个人来点几样菜刚好不浪费。,,8,0,1,2026/6/6 18:20,2026/6/6 18:20
984,309,152,983,TOWN HOUSE北欧咖啡在国子监街胡同里环境自带文化底蕴。卡布奇诺奶泡打得细腻厚厚的喝一口满嘴奶香。店里很安静放着北欧风格的轻音乐。窗边可以看到国子监街的行人。适合看书或者一个人思考的地方。,,1,0,1,2026/3/5 4:54,2026/3/5 4:54
985,1122,122,985,胡闹儿咖啡藏在胡同里不太好找，卡布奇诺奶泡打得细腻厚实，豆子新鲜风味清晰。店里安安静静的适合一个人来坐坐发呆。,,2,0,1,2026/1/21 18:22,2026/1/27 6:58
986,1174,16,985,不去了不推荐。,,1,0,1,2026/2/15 2:15,2026/2/15 2:15
987,1290,159,987,鼓楼前进小院的炝锅鱼是招牌，端上来还在滋滋作响香气扑鼻。羊蝎子炖得烂乎入味，啃骨头吸骨髓太过瘾。小院环境有老北京味道。,,0,0,1,2026/2/8 5:22,2026/2/8 5:22
988,1406,178,987,老北京炒肝黏糊糊的蒜味够冲，肝嫩肠肥处理得干净。配两个包子一碗下去浑身暖和。早上来一套整天都精神。,,0,0,1,2026/5/17 16:41,2026/5/17 16:41
989,1522,164,989,就这样吧不太满意。,,0,0,1,2026/4/25 10:24,2026/4/25 10:24
990,1638,178,989,九榀咖啡的店面不大但位置方便。咖啡出品稳定拿铁奶泡绵密美式酸度适中。价格在周边算是正常水平。早上来一杯提神效果不错，适合上班前或午休时顺手买一杯。,,1,0,1,2026/6/5 12:44,2026/6/5 12:44
991,1754,42,991,瑞幸咖啡的店面不大但位置方便。咖啡出品稳定拿铁奶泡绵密美式酸度适中。价格在周边算是正常水平。早上来一杯提神效果不错，适合上班前或午休时顺手买一杯。,,0,0,1,2026/4/29 23:56,2026/4/29 23:56
992,1870,91,991,晋华府手擀面的手工面和机器切的口感完全不同筋道有嚼劲。牛肉面汤底浓郁牛肉给得实在。小菜也便宜配着面吃刚刚好。,,0,0,1,2026/3/16 19:00,2026/3/16 19:00
993,1986,144,993,不咋滴。,,0,0,1,2026/4/24 8:11,2026/4/24 8:11
994,2102,2,993,干锅焖饭端上来还在滋滋响，锅底的锅巴焦香是精华。鸡块嫩滑入味配菜丰富，一个人一锅吃得饱饱的。,,4,0,1,2026/3/23 7:51,2026/3/23 7:51
995,2218,162,995,玉双阁农家院的农家菜做得地道柴锅炖出来的东西就是比城市里的香。炖鸡炖鱼都好吃蔬菜是自家种的。周末开车去郊区玩顺道来吃一顿很惬意。,,1,0,1,2026/1/3 22:54,2026/1/4 1:28
996,2334,89,995,居庸四季养生宴菜品清淡健康，少油少盐吃得没负担。炖汤火候够料足味鲜，环境安静雅致。周末来这边郊游顺路吃一顿挺舒服。,,0,0,1,2026/5/27 16:41,2026/5/27 16:41
997,2450,154,997,还行能接受。,,0,0,1,2026/4/17 0:01,2026/4/17 0:01
998,2566,157,997,Z03咖啡在草场地这边很安静，带宠物来也能坐。咖啡豆选得好手冲出品稳定，店里氛围轻松惬意。一个人来办公或撸猫都很舒服。,,9,0,1,2026/4/1 21:28,2026/4/1 21:28
999,2682,26,999,Peet's Coffee皮爷咖啡的店面不大但位置方便。咖啡出品稳定拿铁奶泡绵密美式酸度适中。价格在周边算是正常水平。早上来一杯提神效果不错，适合上班前或午休时顺手买一杯。,,5,0,1,2026/3/25 4:10,2026/3/25 4:10
1000,2914,156,999,PT Coffee普通咖啡馆出品稳定是附近上班族的续命站。手冲做得不错豆子新鲜风味清晰。店员态度好出杯也快，手机点好到店就能拿。,,6,0,1,2026/2/9 9:29,2026/2/9 9:29
1001,540,154,1001,利苑酒家金宝大厦店是北京高端粤菜的标杆。老火汤煲足几个小时料多汤浓每一口都是精华。点心也做得精致虾饺皮薄虾肉弹牙。环境雅致服务专业。价格确实高但请重要的人选这里准没错。,,1,0,1,2026/2/7 17:20,2026/2/7 17:20
1002,3146,118,1001,胶东海鲜大排档的海鲜新鲜程度是看得见的虾弹鱼嫩贝类鲜甜。做法不复杂就是吃食材本身的味道。环境干净服务周到，适合聚餐或者改善伙食。,,1,0,1,2026/3/8 13:37,2026/3/8 13:37
1003,19,180,1003,奥华餐厅老张记的虾仁独面筋是天津菜招牌，面筋吸饱汤汁一咬爆开虾仁饱满鲜美。红烧牛尾也炖得烂乎入味，老字号开了多年味道一向稳。,,2,0,1,2026/5/15 8:38,2026/5/15 8:38
1004,3610,2,1003,烤冷面在铁板上现做，面皮打上鸡蛋翻面刷酱，加火腿肠和洋葱趁热吃外皮微脆里面酱香浓郁。看丹桥这边路过买一份方便又解馋。,,0,0,1,2026/5/10 22:20,2026/5/10 22:20
1005,3726,131,1005,不好吃不如去别家。,,0,0,1,2026/4/21 23:37,2026/4/21 23:37
1006,3842,96,1005,大鹏品莅湘菜的辣味够正小炒肉切得薄大火爆炒锅气十足。米饭免费可以无限续。爱吃辣来这里不会失望。,,0,0,1,2026/4/22 18:40,2026/4/22 18:40
1007,3958,32,1007,杏仁茶从胃暖到脚趾头冬天的早晨来一杯全天的幸福值就满了上面桂花果脯每一口都是甜头。,,0,0,1,2026/5/6 9:48,2026/5/6 9:48
1008,4074,110,1007,就那样将就。,,2,0,1,2026/3/29 19:31,2026/3/29 19:31
1009,4190,177,1009,泸州幺妹私房菜的猪肝炒得嫩滑入味，血皮菜是泸州特色在北京很少见。菜量给得大价格实惠，北航的学生常来改善伙食。,,1,0,1,2026/3/23 16:56,2026/3/23 16:56
1010,192,144,1009,前门五爷涮肉的涮肉品质不错羊肉新鲜切得薄厚均匀。清汤锅底不抢味涮出来的肉能吃出甜味。麻酱自己调配比在别家调的好吃。冬天来吃一顿暖暖的特别舒服。,,1,0,1,2026/6/9 11:56,2026/6/9 11:56
1011,772,50,1011,醉香苑老北京火锅南新仓店手切羊肉是一绝。师傅当面切肉刀工利落薄厚均匀。清汤铜锅涮出来的羊肉是甜的。麻酱自己调味道比外面预制的好。南新仓这边涮肉选择多但这家我去的次数最多。,,1,0,1,2026/5/4 19:53,2026/5/4 19:53
1012,426,150,1011,不来了太差了。,,8,0,1,2026/1/31 21:06,2026/2/1 7:35
1013,544,159,1013,后河快餐店的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,0,0,1,2026/4/15 4:42,2026/4/15 4:42
1014,662,170,1013,烤鸭面酱里加了蜂蜜和香油调出来的味道比普通甜面酱更香醇蘸白面饼都能吃好几张。,,18,1,1,2026/6/2 10:31,2026/6/2 10:31
1015,780,173,1015,还行吧就那样。,,1,0,1,2026/2/1 5:56,2026/2/1 5:56
1016,896,146,1015,炸灌肠的蒜汁是灵魂蒜泥加盐水调出来的蘸着灌肠吃能把灌肠的油腻中和到恰到好处。,,3,0,1,2026/4/3 18:04,2026/4/3 18:04
1017,920,163,1017,门框胡同百年美味卤煮的卤煮汤底浓郁火烧豆腐肥肠每样都给得足。老汤熬出来的味道不是那种味精调的能比的。配一瓶北冰洋和糖蒜是老北京的标准吃法。店里不大但翻台快不用等太久。,,2,0,1,2026/4/22 7:05,2026/4/22 7:05
1018,1132,133,1017,好滋味饺子的饺子手工包的天天现做皮薄馅大。猪肉大葱和韭菜鸡蛋最受欢迎汁水丰富。蘸着醋和辣椒油吃特别香。价格实惠一份够一个人吃饱。,,1,0,1,2026/1/28 4:06,2026/1/28 18:38
1019,1250,180,1019,小胖包子王的包子皮薄馅大现蒸的热乎着上来。配碗炒肝或者小米粥就是完整的一餐。价格实惠是附近居民常来的店。,,1,0,1,2026/5/26 12:18,2026/5/26 12:18
1020,1368,173,1019,不推荐不来了没意思。,,0,0,1,2026/3/31 19:03,2026/3/31 19:03
1021,1486,130,1021,西四包子铺的包子现蒸的上来热乎松软馅料实在。炒肝做得地道蒜味够冲配包子是灵魂组合。开了多年的老店附近的居民都认。,,0,0,1,2026/2/1 16:06,2026/2/1 17:56
1022,1604,166,1021,鼎香润的猪蹄炖得软糯入味，胶质满满一咬就脱骨。酱肉也做得不错切片夹烧饼吃特别香。老顾客回头率高，路过闻到香味就忍不住进来。,,0,0,1,2026/4/21 11:21,2026/4/21 11:21
1023,1722,159,1023,京晟·铜锅涮肉的锅底够味涮菜新鲜种类齐全。牛肉羊肉毛肚每样来一份，小料台也丰富想怎么调都行。环境和服务都在线。,,0,0,1,2026/6/7 3:31,2026/6/7 3:31
1024,1840,146,1023,行吧就这样。,,0,0,1,2026/6/7 22:53,2026/6/7 22:53
1025,1958,59,1025,熊太婆老武汉小吃做得正，三鲜豆皮煎得金黄糯米和肉丁香菇给得实在。热干面麻酱浓郁拌开来香得很，吃出了汉口街头的味道。,,0,0,1,2026/3/17 15:19,2026/3/17 15:19
1026,2076,147,1025,大先生小碗菜一份份量刚好一个人点两三样不浪费。红烧肉西红柿炒蛋是热门，出餐快价格实惠，附近写字楼上班族午饭首选。,,0,0,1,2026/3/12 1:18,2026/3/12 1:18
1027,2194,30,1027,不值就这样。,,0,0,1,2026/1/7 10:48,2026/1/7 14:59
1028,2312,16,1027,八两涮肉的涮肉品质不错羊肉新鲜切得薄厚均匀。清汤锅底不抢味涮出来的肉能吃出甜味。麻酱自己调配比在别家调的好吃。冬天来吃一顿暖暖的特别舒服。,,0,0,1,2026/5/14 13:36,2026/5/14 13:36
1029,2430,171,1029,渔蓝海鲜火锅的海鲜新鲜龙虾鲍鱼是空运来的，涮完海鲜锅底变成超鲜的海鲜汤下点面条进去是隐藏吃法。环境安静私密适合重要场合。,,1,0,1,2026/3/2 4:02,2026/3/2 4:02
1030,2548,167,1029,流水席张记纸皮馅饼的馅饼皮薄馅大一咬汁水四溢，猪肉大葱经典韭菜鸡蛋也香。小店不大但味道实在，附近居民经常来打包几块回去。,,30,0,1,2026/1/28 0:37,2026/1/28 2:05
1031,2666,26,1031,算了去别的吧。,,7,0,1,2026/5/19 22:19,2026/5/19 22:19
1032,2784,11,1031,库迪咖啡的店面不大但位置方便。咖啡出品稳定拿铁奶泡绵密美式酸度适中。价格在周边算是正常水平。早上来一杯提神效果不错，适合上班前或午休时顺手买一杯。,,10,0,1,2026/2/27 5:39,2026/2/27 5:39
1033,308,127,1033,吾肆WUSI FLORA CAFE&BAR的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,2,0,1,2026/6/5 21:06,2026/6/5 21:06
1034,424,172,1033,不来了没意思。,,9,0,1,2026/3/26 23:46,2026/3/26 23:46
1035,16,111,1035,松鹤楼台基厂的松鼠桂鱼是经典中的经典。鱼炸得像一朵花浇上酸甜汁造型和味道都在线。蟹粉豆腐也好吃滑嫩鲜香。环境是老牌酒楼的稳重风格。家庭聚会或者请长辈吃饭的好选择。,,1,0,1,2026/4/18 6:27,2026/4/18 6:27
1036,656,117,1035,沣元春饼馆的味道不错分量也够价格合理。环境干净整洁服务态度好。周边的居民和上班族经常来吃。是一家性价比不错的店。,,1,0,1,2026/6/12 22:58,2026/6/12 22:58
