id,destination_id,place_id,name,facility_type,description,address,tel,cover_url,lng,lat,status
,754,,金鼎轩(五棵松华熙店),canteen,北京城区复兴路69号华熙LIVE五棵松南区B1层050-053号 | 营业时间:周一至周日 07:30-22:00 | 电话:010-68180518;15810032265,北京城区复兴路69号华熙LIVE五棵松南区B1层050-053号,010-68180518;15810032265,https://store.is.autonavi.com/showpic/4835570149cb7d30a82daba85349cf41,116.278228,39.909983,1
,754,,北京时代美术馆地下停车点,parking,北京时代美术馆(华熙LIVE·五棵松),北京时代美术馆(华熙LIVE·五棵松),,,116.278225,39.910873,1
,754,,华熙LIVE·五棵松商业区停车场(出口),parking,万寿路69号,万寿路69号,,,116.278998,39.910905,1
,754,,华熙LIVE·五棵松商业区地下停车场(出口),parking,万寿路69号,万寿路69号,,,116.279023,39.91082,1
,754,,华熙LIVE·五棵松地下停车场(东入口),parking,华熙LIVE·五棵松地下停车场,华熙LIVE·五棵松地下停车场,,http://store.is.autonavi.com/showpic/8ecb81e9953470bfb35d6d0fc91bd39e,116.278144,39.910976,1
,754,,华熙LIVE·五棵松地下停车场(出口),parking,华熙LIVE·五棵松地下停车场,华熙LIVE·五棵松地下停车场,,,116.279154,39.910858,1
,754,,Ridly Life(华熙LIVE·五棵松·商业南区店),shop,复兴路69号华熙LIVE·五棵松F1层,复兴路69号华熙LIVE·五棵松F1层,,,116.278885,39.909979,1
,754,,specialized闪电自行车(华熙LIVE·五棵松店),shop,复兴路69号华熙LIVE·五棵松F1层 | 营业时间:周一至周日 10:00-19:30 | 电话:010-68163305,复兴路69号华熙LIVE·五棵松F1层,010-68163305,https://aos-comment.amap.com/B0J63L2YE5/comment/0f7f8edaa768bf986748723a14a9bdbe_2048_2048_80.jpg,116.278277,39.910186,1
,754,,yomi·四季特调冰淇淋(五棵松华熙店),shop,北京城区北京城区复兴路华熙LIVE五棵松Hi-up下沉广场1层 | 营业时间:周一至周日 10:00-22:00 | 电话:13683500397,北京城区北京城区复兴路华熙LIVE五棵松Hi-up下沉广场1层,13683500397,https://aos-comment.amap.com/B0FFKSE5L8/comment/54BDA20B_39BD_485F_BF84_92B37C3B4F76_L0_001_2000_150_1755594507905_26909473.jpg,116.278046,39.909659,1
,754,,华为智能生活馆?北京华熙LIVE,shop,复兴路69号华熙LIVE南区206号商铺 | 营业时间:周一至周日 10:00-22:00 | 电话:010-53687178,复兴路69号华熙LIVE南区206号商铺,010-53687178,https://aos-comment.amap.com/B0J6GCPM6U/comment/bf8f69ce4c1e0a3ec111562681c63043_2048_2048_80.jpg,116.278124,39.909901,1
,754,,宫猫体验馆(华熙LIVE·五棵松店),shop,复兴路69号华熙LIVE·五棵松G007号商铺 | 营业时间:周一至周日 10:00-22:00 | 电话:13240930611;18810703360,复兴路69号华熙LIVE·五棵松G007号商铺,13240930611;18810703360,https://store.is.autonavi.com/showpic/ac183d1baa9e5929ab3f1d885a7de2b3,116.278779,39.909979,1
,754,,德国啤酒超市(华熙LIVE·五棵松店),shop,复兴路69号华熙LIVE·五棵松B1层 | 营业时间:周一至周日 10:00-22:00,复兴路69号华熙LIVE·五棵松B1层,,http://store.is.autonavi.com/showpic/7374ad5a6b6f7e485298c1225f79f0a7,116.278028,39.910587,1
,754,,润百颜(华熙LIVE·五棵松商业南区店),shop,西四环中路出口与西四环中路辅路交叉口东400米 | 营业时间:周一至周日 10:00-22:00,西四环中路出口与西四环中路辅路交叉口东400米,,https://store.is.autonavi.com/showpic/5217be100baaa337b894b54bc4726ab7,116.27827,39.910359,1
,754,,舒雅专柜(华熙LIVE·五棵松商业南区店),shop,万寿路西街与西翠路交叉口西380米,万寿路西街与西翠路交叉口西380米,,,116.278925,39.909925,1
,754,,卫生间(华熙LIVE·五棵松),toilet,复兴路69号华熙LIVE·五棵松F2层,复兴路69号华熙LIVE·五棵松F2层,,,116.279258,39.910347,1
,754,,卫生间(华熙LIVE·五棵松),toilet,复兴路69号华熙LIVE·五棵松F1层,复兴路69号华熙LIVE·五棵松F1层,,,116.279278,39.910328,1
,754,,卫生间(华熙LIVE·五棵松),toilet,复兴路69号华熙LIVE·五棵松B1层,复兴路69号华熙LIVE·五棵松B1层,,,116.278169,39.910816,1
,754,,卫生间(华熙LIVE·五棵松),toilet,复兴路69号华熙LIVE·五棵松B1层,复兴路69号华熙LIVE·五棵松B1层,,,116.278703,39.909767,1
,754,,女卫生间(华熙LIVE·五棵松),toilet,复兴路69号华熙LIVE·五棵松B3层,复兴路69号华熙LIVE·五棵松B3层,,http://store.is.autonavi.com/showpic/efd95e37fec39b14da8fa9fe85dace9e,116.278069,39.910716,1
,754,,男卫生间(华熙LIVE·五棵松),toilet,复兴路69号华熙LIVE·五棵松B2层,复兴路69号华熙LIVE·五棵松B2层,,,116.27799,39.910717,1
,754,,男卫生间(华熙LIVE·五棵松),toilet,复兴路69号华熙LIVE·五棵松B3层,复兴路69号华熙LIVE·五棵松B3层,,,116.277938,39.910719,1
,761,,中国银行(北京奥运村支行),bank,"北辰东路8号院1号楼北辰时代大厦 | 营业时间:对私:周一至周日 09:00-17:00；对公:周一至周五 09:00-12:00,13:00-17:00 | 电话:010-64818079",北辰东路8号院1号楼北辰时代大厦,010-64818079,https://store.is.autonavi.com/showpic/341e51febb9949425a0eea05d7d1c6a6,116.406747,39.990854,1
,761,,中国银行(北京安慧里支行),bank,安慧里三区6-4号 | 营业时间:周一至周五 09:00-17:00 | 电话:010-64911151;010-64911155;95566,安慧里三区6-4号,010-64911151;010-64911155;95566,https://store.is.autonavi.com/showpic/021d3ae5c7ffebb40000002472804985?type=pic,116.408217,39.992111,1
,761,,中国银行24小时自助银行(安慧里支行),bank,安慧里三区6-4号 | 营业时间:周一至周日 00:00-24:00,安慧里三区6-4号,,https://img.alicdn.com/imgextra/i1/O1CN010vf1m31FYakusVw8m_!!6000000000499-0-tps-1032-1032.jpg,116.408126,39.992108,1
,761,,汇丰银行(中国)有限公司北京北辰支行,bank,北辰东路8号院-1号时代名门 | 营业时间:周一至周五 09:00-17:00 | 电话:4008203090,北辰东路8号院-1号时代名门,4008203090,https://aos-comment.amap.com/B0FFFW4QVL/comment/content_media_external_images_media_57827_ss__1763302630950_69549228.jpg,116.406787,39.990672,1
,761,,Manner Coffee(亚运村新辰里购物中心店),cafe,北辰东路25号楼新辰里购物中心(亚运村店)b1层 | 营业时间:周一至周日 07:00-17:00 | 电话:16621025509,北辰东路25号楼新辰里购物中心(亚运村店)b1层,16621025509,https://store.is.autonavi.com/showpic/b6bd53deff03d23f4c74631c0023b636,116.40663,39.991285,1
,761,,星巴克(北京北辰时代大厦店),cafe,北辰东路8号院1号楼一层108单元 | 营业时间:周一至周日 07:00-18:00 | 电话:010-84976008,北辰东路8号院1号楼一层108单元,010-84976008,http://store.is.autonavi.com/showpic/538fe143a310b13376488651,116.406825,39.991575,1
,761,,星巴克咖啡(北辰时代大厦东路第三店),cafe,北京城区北辰东路8号北辰时代大厦1层108号 | 营业时间:周一至周日 07:30-21:30 | 电话:010-84971720,北京城区北辰东路8号北辰时代大厦1层108号,010-84971720,https://img.alicdn.com/imgextra/i1/O1CN01QpffkC1ZBxUdcUGdS_!!6000000003157-2-tps-500-374.png,116.406844,39.991375,1
,761,,六面寿面馆(新辰里店),canteen,北辰东路8号新辰里购物中心B1层东侧外 | 营业时间:周一至周日 10:00-22:00 | 电话:18515601626,北辰东路8号新辰里购物中心B1层东侧外,18515601626,https://aos-comment.amap.com/B0L2SD5PQN/comment/29D34C8A_D606_4F17_B7C4_D23D3FD0B43A_L0_001_1500_200_1765352884663_97869496.jpg,116.406997,39.991533,1
,761,,兰湘子·湘菜小炒(北京亚运村新辰里店),canteen,北京城区北辰东路8号新辰里购物中心3F | 营业时间:周一至周日 10:00-22:00 | 电话:18700805233,北京城区北辰东路8号新辰里购物中心3F,18700805233,https://aos-comment.amap.com/B0LKHLQOG7/comment/4441AB1B_CB5E_4096_BE2C_DD5ADED7F177_L0_001_1500_200_1766647164425_93079552.jpg,116.406592,39.991558,1
,761,,初色海鲜自助(亚运村新辰里购物中心店),canteen,"北辰东路8新辰里商场5层 | 营业时间:周六至周日 11:00-14:30,17:00-21:00；周一至周五 11:30-14:00,17:00-21:00 2026-02-15至2026-02-23 周一至周日 11:00-14:30,17:00-21:00 | 电话:010-80880789",北辰东路8新辰里商场5层,010-80880789,http://store.is.autonavi.com/showpic/b46684d0d2e1902bf78d307dddf1c002,116.406551,39.991283,1
,761,,和府捞面(北京新辰里店),canteen,北辰东路8号新辰里购物中心B1-032 | 营业时间:周一至周日 10:00-21:00 | 电话:4001616777,北辰东路8号新辰里购物中心B1-032,4001616777,http://store.is.autonavi.com/query_pic?id=st2eeeb9c7-e911-4ec1-bed7-17dc20dfccf6&user=search&operate=original,116.406511,39.991119,1
,761,,渝信川菜(北京新辰里店),canteen,北京城区北辰东路8号院1号楼2层202号018室 | 营业时间:周一至周日 10:00-21:00 | 电话:010-64922568,北京城区北辰东路8号院1号楼2层202号018室,010-64922568,https://store.is.autonavi.com/showpic/f8cf32871da093db0000001401060610?type=pic,116.406499,39.991238,1
,761,,芈重山·冒菜&冒肚(新辰里亚运村店),canteen,北京城区北辰东路8号院1号楼-1层-101号041 | 营业时间:周一至周日 10:00-22:00 | 电话:17718515331,北京城区北辰东路8号院1号楼-1层-101号041,17718515331,https://aos-comment.amap.com/comment/content_service__1769865039544_20307189_1769865059263_05216517.jpg,116.406903,39.991679,1
,761,,萍姐火锅(鸟巢·新辰里店),canteen,北京城区北辰东路25号楼新辰里购物中心(亚运村店)B1层026号 | 营业时间:周一至周日 10:00-24:00 | 电话:13621374880,北京城区北辰东路25号楼新辰里购物中心(亚运村店)B1层026号,13621374880,https://store.is.autonavi.com/showpic/16f161c97924c7570000000980300550?type=pic,116.406877,39.991415,1
,761,,遵义虾子羊肉粉(北辰店),canteen,安立路安慧里三区6号楼一层6-3 | 营业时间:周一至周日 00:00-24:00 | 电话:18610690361,安立路安慧里三区6号楼一层6-3,18610690361,https://aos-comment.amap.com/comment/content_service__1770901212243_21604068_1770901231033_72718243.jpg,116.409118,39.992071,1
,761,,阿招.鸡煲(新辰里店),canteen,北辰东路25号楼新辰里购物中心(亚运村店)B1层 | 营业时间:周一至周日 10:00-24:00 | 电话:13522875107;18201244612,北辰东路25号楼新辰里购物中心(亚运村店)B1层,13522875107;18201244612,https://aos-comment.amap.com/B0J64A62RK/comment/cc409486-b37f-4ae2-8750-7e8fe309b70e.png,116.406859,39.991353,1
,761,,喆啡酒店(鸟巢北辰店),hotel,北京市朝阳区安慧里三区6号楼 | 电话:010-53391321;010-53391323,北京市朝阳区安慧里三区6号楼,010-53391321;010-53391323,https://store.is.autonavi.com/showpic/a9b1033b1d9d4e9378d74ffc0ee6c70f,116.40884,39.992122,1
,761,,北京剧院北停车场,parking,北京剧院 | 营业时间:周一至周日 00:00-24:00,北京剧院,,https://aos-comment.amap.com/B0H3554S01/comment/6E4001BC_2C4B_44EC_9E84_8EB4A8261C74_L0_001_907_68_1749441458861_77852032.jpg,116.40798,39.991355,1
,761,,北京剧院北停车场(出入口),parking,北京剧院北停车场,北京剧院北停车场,,http://store.is.autonavi.com/showpic/7be8448cce15f03394cac18af9421817,116.407898,39.9916,1
,761,,北京剧院南停车场,parking,北京剧院 | 营业时间:周一至周日 00:00-24:00,北京剧院,,,116.408207,39.990988,1
,761,,北京剧院南停车场(出口),parking,北京剧院南停车场,北京剧院南停车场,,,116.40825,39.991226,1
,761,,北京剧院南地面停车场(入口),parking,北京剧院南停车场,北京剧院南停车场,,,116.408117,39.991187,1
,761,,安慧里地面停车场(出入口),parking,安慧里地面停车场,安慧里地面停车场,,,116.408865,39.992187,1
,761,,北方精酿(亚运村店),shop,安慧里三区6号楼底商112室 | 营业时间:周一至周日 12:00-02:00 | 电话:13161005919,安慧里三区6号楼底商112室,13161005919,http://store.is.autonavi.com/showpic/c469cdc9d67ca1ed982fc9267a324b4f,116.409463,39.992099,1
,761,,华为授权服务中心(亚运村新辰里),shop,北辰东路8号院新辰里购物中心三层东南角 | 营业时间:周一至周日 10:00-19:00 | 电话:010-64895288;010-64935151,北辰东路8号院新辰里购物中心三层东南角,010-64895288;010-64935151,http://store.is.autonavi.com/showpic/54875f342f7d2801c9fb5528a9a03fbf,116.406692,39.991501,1
,761,,大益茶(亚运村新辰里购物中心店),shop,北辰东路25号楼新辰里购物中心(亚运村店)1F层 | 营业时间:周一至周日 09:00-21:30 | 电话:13811334791;15501022427;18618343090,北辰东路25号楼新辰里购物中心(亚运村店)1F层,13811334791;15501022427;18618343090,http://store.is.autonavi.com/showpic/b05a7590983c6dd8225ed8bd0e3dbf4e,116.406845,39.991284,1
,761,,安利(辰润大厦店),shop,安慧里三区6号楼 | 营业时间:周一至周日 08:00-21:00 | 电话:17326881388,安慧里三区6号楼,17326881388,https://store.is.autonavi.com/showpic/b5f4baa66a424a4d9662deb70d43b5ba,116.408437,39.991943,1
,761,,小米之家(朝阳区新辰里广场专卖店),shop,亚运村街道北京市朝阳区北辰东路8号院1号楼1层102号030小米之家 | 营业时间:周六至周日 10:00-21:30；周一至周五 10:00-21:30 | 电话:18600427791,亚运村街道北京市朝阳区北辰东路8号院1号楼1层102号030小米之家,18600427791,https://img.alicdn.com/imgextra/i1/O1CN01dp4Lio1q4wtoF0nFR_!!6000000005443-0-tps-680-647.jpg,116.40657,39.991245,1
,761,,樊文花面部护理连锁(亚运村新辰里店),shop,北京城区亚运村区安立路8号1号楼4层402号 | 营业时间:周一至周日 10:00-21:30 | 电话:13718237172,北京城区亚运村区安立路8号1号楼4层402号,13718237172,https://store.is.autonavi.com/showpic/a14c9d12e79051580cb3de0147dff0d4,116.40653,39.99138,1
,761,,鸿合科技(北辰时代大厦),shop,北辰东路8号北辰时代大厦F10层,北辰东路8号北辰时代大厦F10层,,http://store.is.autonavi.com/showpic/6610be40e896e8ab5ab7d8cbc1ee188f,116.406855,39.991106,1
,761,,屈臣氏(亚运村新辰里购物中心店),supermarket,北辰东路8号院1号楼新辰里购物中心负1层 | 营业时间:周一至周日 10:00-21:30 | 电话:010-84977664;4008301310,北辰东路8号院1号楼新辰里购物中心负1层,010-84977664;4008301310,https://aos-comment.amap.com/B0FFF6XKY4/comment/188BD2C9_80AF_4A2D_80C3_C1D8D88F19EA_L0_001_1500_200_1769073779255_74870801.jpg,116.406641,39.991226,1
,761,,公共厕所,toilet,安立路辅路与慧辰街交叉口西南120米,安立路辅路与慧辰街交叉口西南120米,,http://store.is.autonavi.com/showpic/adcd40be8f09971c6b0a7494459e6a9f,116.406864,39.991162,1
,761,,女卫生间(新辰里购物中心亚运村店),toilet,北辰东路25号楼新辰里购物中心(亚运村店)3F层,北辰东路25号楼新辰里购物中心(亚运村店)3F层,,,116.406829,39.991221,1
,761,,女卫生间(新辰里购物中心亚运村店),toilet,北辰东路25号楼新辰里购物中心(亚运村店)B1层,北辰东路25号楼新辰里购物中心(亚运村店)B1层,,,116.406765,39.99133,1
,761,,男卫生间(新辰里购物中心亚运村店),toilet,北辰东路25号楼新辰里购物中心(亚运村店)B1层,北辰东路25号楼新辰里购物中心(亚运村店)B1层,,,116.406764,39.991308,1
,765,,山西刀削面,canteen,红墅文化产业园西门旁 | 营业时间:周一至周日 09:00-23:00 | 电话:13834711561,红墅文化产业园西门旁,13834711561,https://store.is.autonavi.com/showpic/195c4abf74d11dd85f67b5f257ff15e8,116.528166,39.882106,1
,765,,瑞福顺驴肉馆,canteen,红墅文化产业园西门南70米 | 营业时间:周一至周日 09:00-23:00 | 电话:15117985021,红墅文化产业园西门南70米,15117985021,https://aos-comment.amap.com/B0HRVL2QJM/comment/0feedback_sendimag_1741859981019_18174675.jpg,116.528257,39.881513,1
,765,,中医综合诊疗区,hospital,高碑店路(北京市朝阳区王四营医院北侧),高碑店路(北京市朝阳区王四营医院北侧),,http://store.is.autonavi.com/showpic/690938e52ecf5fce65461151cd90fcef,116.531675,39.875441,1
,765,,北京市朝阳区王四营医院,hospital,古塔北路与高碑店路交叉口东南260米 | 电话:010-67203407,古塔北路与高碑店路交叉口东南260米,010-67203407,http://store.is.autonavi.com/showpic/074aeb4d041b869c52f11a429a321b9c,116.531749,39.875369,1
,765,,王四营社区卫生服务中心,hospital,王四营 | 营业时间:周一至周日 08:00-20:00 | 电话:010-67367295,王四营,010-67367295,http://store.is.autonavi.com/showpic/85d0c01f1da0c20f982fc630702ff0e6,116.531688,39.875331,1
,765,,王四营地区图书馆,library,王四营镇文化活动中心北2层 | 营业时间:周一至周五 08:00-17:00 | 电话:010-87393530,王四营镇文化活动中心北2层,010-87393530,http://store.is.autonavi.com/showpic/5aa75aa46ae8b8be71d137dbc33cc73c,116.530675,39.876727,1
,765,,停车场(出口),parking,高碑店路207号附近,高碑店路207号附近,,,116.529169,39.877776,1
,765,,北京CBD国际高尔夫球会东停车场,parking,高碑店路与古塔北路交叉口西北220米 | 营业时间:周一至周日 00:00-24:00,高碑店路与古塔北路交叉口西北220米,,http://store.is.autonavi.com/showpic/5d11fca519cd6e0dcd312dc44b1bab48,116.528593,39.878831,1
,765,,北京CBD国际高尔夫球会东停车场(入口),parking,北京CBD国际高尔夫球会东停车场,北京CBD国际高尔夫球会东停车场,,,116.529169,39.877776,1
,765,,北京崇德堂停车场,parking,高碑店路161号北京崇德堂匾额博物馆 | 营业时间:周一至周日 07:00-21:00 | 电话:15652166031,高碑店路161号北京崇德堂匾额博物馆,15652166031,,116.527871,39.880986,1
,765,,古塔公园西门停车场,parking,观音大道古塔公园(西侧) | 营业时间:周一至周日 07:00-21:00,观音大道古塔公园(西侧),,http://store.is.autonavi.com/showpic/de73a83e7948dc32f01db656fc2ed341,116.529542,39.878992,1
,765,,古塔公园西门地面停车场(出入口),parking,高碑店路,高碑店路,,,116.529309,39.878431,1
,765,,游娱联盟壹号基地地上停车场,parking,高碑店路与古塔北路交叉口南240米,高碑店路与古塔北路交叉口南240米,,,116.52985,39.874861,1
,765,,王四营派出所停车场,parking,王四营路6号 | 营业时间:周一至周日 08:00-20:00,王四营路6号,,http://store.is.autonavi.com/showpic/14647085607510639a09436356cdd1c1,116.532119,39.875241,1
,765,,王四营社区卫生服务中心停车场,parking,王四营社区卫生服务中心 | 营业时间:周一至周日 07:00-21:00,王四营社区卫生服务中心,,,116.531697,39.875434,1
,765,,王四营社区卫生服务中心停车场(出入口),parking,王四营社区卫生服务中心停车场,王四营社区卫生服务中心停车场,,,116.531592,39.875596,1
,765,,红墅文化产业园地面停车场,parking,高碑店路甲100号红墅文化产业园(广渠路),高碑店路甲100号红墅文化产业园(广渠路),,,116.528881,39.881487,1
,765,,红墅文化产业园地面停车场(入口),parking,高碑店路甲100号红墅文化产业园(广渠路)红墅文化产业园地面停车场,高碑店路甲100号红墅文化产业园(广渠路)红墅文化产业园地面停车场,,,116.528911,39.881498,1
,765,,红墅文化产业园地面停车场(出口),parking,高碑店路甲100号红墅文化产业园(广渠路)红墅文化产业园地面停车场,高碑店路甲100号红墅文化产业园(广渠路)红墅文化产业园地面停车场,,,116.52962,39.881462,1
,765,,三野石摄影机构,shop,观音堂东王四营北路桓远文创园 | 营业时间:2025-01-25至2025-02-04 全天关闭 | 电话:18600179077,观音堂东王四营北路桓远文创园,18600179077,http://store.is.autonavi.com/showpic/74644e819a79ba575523bdb87fbabc0d,116.531592,39.882076,1
,765,,中国烟酒超市,shop,高碑店路甲100号中国烟酒 | 营业时间:周一至周日 09:00-22:00 | 电话:15600997666,高碑店路甲100号中国烟酒,15600997666,http://store.is.autonavi.com/showpic/8d86fe8b0440d1d5c1e8ca1600f5e254,116.528226,39.881789,1
,765,,北京利奥西装定制,shop,新华北路55号2幢四层11-253室高碑店甲100号红墅文化产业园B座 | 营业时间:周一至周日 10:00-19:00 | 电话:17812784543,新华北路55号2幢四层11-253室高碑店甲100号红墅文化产业园B座,17812784543,https://aos-comment.amap.com/B0LGXCDNJL/comment/EF697EC9_F9F5_4555_BEDA_49D406864F48_L0_001_1280_2008_1743497150607_55969782.jpg,116.528363,39.881895,1
,765,,南门超市,shop,王四营北路96号,王四营北路96号,,https://store.is.autonavi.com/showpic/eb4c80e2cfdd77a2313865c46fb02230,116.533116,39.880762,1
,765,,公共厕所,toilet,高碑店路东150米 | 营业时间:周一至周日 00:00-24:00,高碑店路东150米,,http://store.is.autonavi.com/showpic/ae4e7c352026622f57fd07b5a163bb2f,116.530333,39.881415,1
,765,,古塔公园-公共厕所,toilet,高碑店路167号,高碑店路167号,,https://store.is.autonavi.com/showpic/3dff2c715b5760e9ecc0a511a528c67c,116.529922,39.878909,1
,766,,中国民生银行(北京奥园社区支行),bank,北京奥林匹克花园四期北区北门东180米 | 营业时间:周一至周五 09:00-17:00；周日 09:00-17:00 | 电话:010-63277397,北京奥林匹克花园四期北区北门东180米,010-63277397,https://store.is.autonavi.com/showpic/e6b6fe8dc800c30e8a18ca0256d7f28d,116.54323,39.960208,1
,766,,Hi-Town海塘轻食·咖啡,cafe,单店中路与平房路交叉口西南80米 | 营业时间:周一至周日 11:00-23:00 | 电话:13161253530,单店中路与平房路交叉口西南80米,13161253530,https://store.is.autonavi.com/showpic/70209108eb1e953b0000000730778771?type=pic,116.539825,39.957275,1
,766,,Hi-Town海塘餐吧,canteen,朝新嘉园西里一区5号楼201 | 营业时间:周一至周日 11:00-23:00 | 电话:13161253530;13901253530;19527195437,朝新嘉园西里一区5号楼201,13161253530;13901253530;19527195437,https://aos-comment.amap.com/B0IRTZC2QF/comment/5ec7e930d74fe1043d9fd1cb24a3e522_2048_2048_80.jpg,116.539967,39.957139,1
,766,,LD瓦罐煨汤,canteen,悦和园小区5-111 | 营业时间:周一至周日 10:00-24:00 | 电话:18701655746,悦和园小区5-111,18701655746,http://store.is.autonavi.com/showpic/62af8d3867c7b41fd44145ef9f4b5ae6,116.540003,39.957079,1
,766,,渝湘小馆,canteen,单店中路与平房路交叉口南100米,单店中路与平房路交叉口南100米,,,116.540027,39.957028,1
,766,,东坝南三街-道路停车位,parking,东坝南三街与东坝中路交叉口西240米,东坝南三街与东坝中路交叉口西240米,,,116.544349,39.958586,1
,766,,停车场,parking,东坝南二街北京奥林匹克花园-四期,东坝南二街北京奥林匹克花园-四期,,,116.54154,39.960209,1
,766,,北京奥林匹克花园三期北区地上停车场,parking,东坝中路北京奥林匹克花园三期北区,东坝中路北京奥林匹克花园三期北区,,,116.545025,39.960125,1
,766,,北京奥林匹克花园四期北区地上停车场,parking,东坝中路北京奥林匹克花园四期北区,东坝中路北京奥林匹克花园四期北区,,,116.541128,39.959807,1
,766,,单店中路-道路停车位,parking,单店中路与东坝南一街交叉口南100米,单店中路与东坝南一街交叉口南100米,,,116.539528,39.962464,1
,766,,金隅悦和园内部地下停车场,parking,东坝乡单店西村南金隅悦和园 | 营业时间:周一至周日 00:00-24:00,东坝乡单店西村南金隅悦和园,,,116.538083,39.957913,1
,766,,金隅悦和园内部地下停车场(入口),parking,金隅悦和园内部地下停车场,金隅悦和园内部地下停车场,,,116.537995,39.958321,1
,766,,首开常青藤E区地上停车场,parking,东坝南二街与单店中路交叉口西北200米,东坝南二街与单店中路交叉口西北200米,,,116.537925,39.961925,1
,766,,如如书馆(北京奥林匹克花园四期北区店),shop,东坝中路奥林匹克花园四期北区1层 | 营业时间:周一至周日 08:30-18:00 | 电话:15313582324;15600150100,东坝中路奥林匹克花园四期北区1层,15313582324;15600150100,https://aos-comment.amap.com/B0FFJN6AQG/comment/a338b1a91946d28284b50307ff4d8ed8_2048_2048_80.jpg,116.541288,39.960245,1
,766,,小高电脑维修,shop,北京城区东坝中路奥利匹克花园三期323号楼 | 营业时间:周一至周日 09:00-19:00,北京城区东坝中路奥利匹克花园三期323号楼,,https://store.is.autonavi.com/showpic/b2c969d55bfb429b0ea0ee7f5028fc78,116.543924,39.958747,1
,766,,悟空行苑,shop,东坝中街50号京奥家园18号商业18-0-a | 营业时间:周一至周日 09:00-21:00,东坝中街50号京奥家园18号商业18-0-a,,http://store.is.autonavi.com/showpic/d7d50c173bc3f0eb85aaec874deb9cf0,116.543912,39.962249,1
,766,,森众之家红光体验奥园店,shop,东坝南一街与单店东路交叉口南200米,东坝南一街与单店东路交叉口南200米,,,116.543885,39.961532,1
,766,,翠缘珠宝,shop,北京奥林匹克花园四期北区北门东140米,北京奥林匹克花园四期北区北门东140米,,http://store.is.autonavi.com/showpic/73fb02ee921e356bb73ecdf5aa6b5662,116.542934,39.960248,1
,766,,静一琴坊(北京奥林匹克花园三期北区店),shop,"京奥家园322号楼101A商铺2层 | 营业时间:周一至周三,周五 09:00-21:00；周六至周日 09:00-20:00",京奥家园322号楼101A商铺2层,,https://store.is.autonavi.com/showpic/49f1fa46dddf2bccdcb0e6f700b54761,116.543936,39.960166,1
,766,,佳选生活超市(奥园3期店),supermarket,北京奥林匹克花园三期北区北门西90米 | 营业时间:周一至周日 07:00-02:00,北京奥林匹克花园三期北区北门西90米,,,116.544132,39.960237,1
,766,,邻里邻居社区超市(奥园店),supermarket,北京奥林匹克花园四期北区北门旁 | 营业时间:周一至周日 08:00-21:00 | 电话:13811592982;18513991182,北京奥林匹克花园四期北区北门旁,13811592982;18513991182,http://store.is.autonavi.com/showpic/df88d8547dbcfa0f728f9ca14c3e20d1,116.541916,39.960249,1
,766,,公共厕所,toilet,单店东路与东坝南二街交叉口路北侧,单店东路与东坝南二街交叉口路北侧,,https://aos-comment.amap.com/B0K0UH3AY5/comment/202512_19-20160_1766146605092_91296165.jpg,116.543795,39.960789,1
,766,,母婴室,toilet,东坝乡悦和园2号楼2层,东坝乡悦和园2号楼2层,,,116.537711,39.95822,1
,767,,东窑成都美食,canteen,金榆路辅路与金盏路交叉口西北300米,金榆路辅路与金盏路交叉口西北300米,,https://store.is.autonavi.com/showpic/073f00485ab8aa395c201fca72b859d1,116.606676,39.999347,1
,767,,姚师傅正宗固始鹅块,canteen,金盏路健欣康大药房旁 | 营业时间:周一至周日 10:00-24:00,金盏路健欣康大药房旁,,https://aos-comment.amap.com/B0L337BM7X/comment/F0101B94_E2C3_4442_AEB3_D44937BAD702_L0_001_2000_112_1761673452402_30794196.jpg,116.607553,39.997214,1
,767,,山西特色刀削面食馆,canteen,金盏镇东窑村村口 | 电话:13601194136,金盏镇东窑村村口,13601194136,https://store.is.autonavi.com/showpic/d30af54e0220d22c94aafc0575b5eaa9,116.607591,39.997269,1
,767,,老味道家常菜馆(金盏店),canteen,金盏乡东窑村114号 | 营业时间:周一至周日 09:30-23:00 | 电话:010-60249866;13683529032;15369907689,金盏乡东窑村114号,010-60249866;13683529032;15369907689,https://store.is.autonavi.com/showpic/f59fdaf1593f3ac0ac4dec44df7027f0,116.607888,39.997362,1
,767,,欣雅公寓,hotel,金榆路甲5号 | 电话:15701157890,金榆路甲5号,15701157890,,116.607353,40.000434,1
,767,,东窑村文化礼堂停车场,parking,金榆路辅路与金盏路交叉口北100米,金榆路辅路与金盏路交叉口北100米,,,116.608187,39.997913,1
,767,,东窑村文化礼堂停车场(出入口),parking,东窑村文化礼堂停车场,东窑村文化礼堂停车场,,,116.608395,39.998439,1
,767,,北京卓越万车达汽车维修有限公司(旗舰中心)内部立体停车场,parking,金榆路与金盏路交叉口东北240米,金榆路与金盏路交叉口东北240米,,,116.609377,39.999104,1
,767,,北京卓越万车达汽车维修有限公司(旗舰中心)内部立体停车场(入口),parking,北京卓越万车达汽车维修有限公司(旗舰中心)内部立体停车场,北京卓越万车达汽车维修有限公司(旗舰中心)内部立体停车场,,,116.609377,39.999104,1
,767,,地面停车区,parking,东窑村助农早市批发西南侧90米,东窑村助农早市批发西南侧90米,,,116.610425,40.002175,1
