name,detail_url,desc,address,tags,image
北京昌平香味葡萄园,https://s.visitbeijing.com.cn/attraction/120101,,昌平区马池口镇乃干屯村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0104/20170104025301370.jpg
昌平龙泽园种植园,https://s.visitbeijing.com.cn/attraction/120100,北京龙泽园种植园位于北京市昌平十三陵康陵园本园占地面积100余亩，是纯天然绿色食品，种植水果品种有樱桃,北京市昌平区十三陵康陵园,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0104/20170104024301858.jpg
昌平区南邵镇何营果园,https://s.visitbeijing.com.cn/attraction/120099,,昌平区南邵镇何营村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0104/20170104105535514.jpg
十三陵·神路葡萄庄园,https://s.visitbeijing.com.cn/attraction/120097,,昌平区十三陵镇神路西,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0103/20170103045359364.jpg
半塔郊野公园,https://s.visitbeijing.com.cn/attraction/120013,,昌平区东小口镇半截塔村,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1213/20161213024550574.jpg
龙门店森林公园,https://s.visitbeijing.com.cn/attraction/120008,,怀柔区宝山镇,休闲娱乐 | 登山,https://r1.visitbeijing.com.cn/vbj-s/2016/1213/20161213112759379.jpg
北京华彬高尔夫俱乐部,https://s.visitbeijing.com.cn/attraction/119875,华彬庄园位于北京市昌平区，占地6400亩，踞长城、临燕山，为京城上风上水之贵地。,北京北京昌平区南口华彬庄园,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1111/20161111034023592.jpg
关沟风景区,https://s.visitbeijing.com.cn/attraction/119770,关沟风景区是南口到八达岭之间的20公里长的峡谷。,南口镇与八达岭领口之间。,特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/1025/20161025111914192.jpg
太平野郊公园,https://s.visitbeijing.com.cn/attraction/119758,太平郊野公园，占地1085亩，位于规划中轴路延长线以东，兰太路南侧，单村东侧。周边有太平家园、天通苑等大型社区。,昌平区东小口镇兰太路南侧,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1020/20161020041020571.jpg
童话山庄,https://s.visitbeijing.com.cn/attraction/119749,童话山庄，位于昌平区南口镇大石坡旅游度假区内，在华彬庄园的西侧，或八达岭高速第17出口左转过桥右转至第一个红绿灯即到南口。,昌平南口镇大石坡旅游度假区内,特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/1019/20161019043034963.jpg
桃峪口风景区,https://s.visitbeijing.com.cn/attraction/119747,桃峪口水库位于昌平东部与顺义交界的上苑乡，距北京市区40公里。,北京昌平上苑乡桃峪口村,休闲娱乐 | 特色游 | 红叶 | 银杏,https://r1.visitbeijing.com.cn/vbj-s/2016/1019/20161019042113182.jpg
静之湖森林公园,https://s.visitbeijing.com.cn/attraction/119737,北京静之湖度假酒店位于昌平区兴寿镇桃峪口市级度假区内，距市区仅28公里，沿京承高速路、京昌高速路、立汤快速路均可到达，交通便利。,北京市昌平区兴寿镇桃峪口,特色游 | 登山,https://r1.visitbeijing.com.cn/vbj-s/2016/1018/20161018114616639.jpg
长陵神功圣德碑,https://s.visitbeijing.com.cn/attraction/119734,长陵的神功圣德碑，规制为重檐歇山顶。“神功圣德”指的就是对帝王历史地位的评价。,明十三陵,特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/1017/20161017052724286.jpg
大杨山国家森林公园,https://s.visitbeijing.com.cn/attraction/119732,北京大杨山国家森林公园位于昌平区东北部延寿镇境内，属燕山山脉，总面积达2106.5公顷，景区森林覆盖率90%以上，属北温带季风气候，距安定门40公里，是距市区最近的旅游风景区之一。,北京市昌平区东北部延寿镇境,踏青,https://r1.visitbeijing.com.cn/vbj-s/2016/1017/20161017034529132.jpg
拉斐特城堡公园,https://s.visitbeijing.com.cn/attraction/119694,北京拉斐特城堡公园坐落在昌平区北七家镇，位于北京的母亲河--温榆河上游。,昌平区北七家镇政府南侧,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1009/20161009040624833.jpg
赛场公园,https://s.visitbeijing.com.cn/attraction/119680,赛场公园是进入昌平卫星城的第一个大型绿地。,综合体育馆西侧,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0929/20160929023237255.png
宏福公园,https://s.visitbeijing.com.cn/attraction/119634,宏福公园位于温都水城东北方向一公里的地方，中心湖水面60余亩，水深1.8米，与7公里长的东、西护城河贯通。,王府街51号温都水城内,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0919/20160919034429561.png
回龙园公园,https://s.visitbeijing.com.cn/attraction/119633,回龙园公园是回龙观文化居住区的一座配套公园，总面积有9.7万多平方米，是附近丽龙园、云趣园、风雅园等几个小区居民的健身休闲场所。,北京市昌平区回龙观镇风雅园二区1号,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0919/20160919033555346.png
朝宗桥公园,https://s.visitbeijing.com.cn/attraction/119611,朝宗桥又名沙河北大桥。位于昌平县城南10公里、沙河镇北0.5公里。朝宗桥为七孔石桥。,位于昌平县城南10公里,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0909/20160909041158282.jpg
沙河闸湿地公园,https://s.visitbeijing.com.cn/attraction/119608,昌平温榆河与沙河水库交汇湿地公园------沙河闸湿地公园位于昌平区温榆河与沙河水库交汇处，以展示湿地水质净化能力和旅游休闲功能为主。,昌平区温榆河与沙河水库交汇处,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0909/20160909032626381.jpg
白浮泉湿地公园,https://s.visitbeijing.com.cn/attraction/119602,白浮泉湿地公园占地398公顷，几乎是朝阳公园、颐和园的1.5倍，是京北最大的城市公园。,南丰路(近南环路),休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0908/20160908030824732.jpg
东小口森林公园,https://s.visitbeijing.com.cn/attraction/119568,东小口森林公园位于北京市昌平区，紧挨着清河湾高尔夫练习场和东升文体公园，其南边就是奥林匹克森林公园。,北京市昌平区立军路西口,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0901/20160901035049972.jpg
太平郊野公园,https://s.visitbeijing.com.cn/attraction/119562,太平郊野公园，占地1085亩，位于规划中轴路延长线以东，兰太路南侧，单村东侧。周边有太平家园、天通苑等大型社区。,北京市昌平区太平庄中街路南,休闲娱乐 | 特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0831/20160831053725810.jpg
昌平新城滨河森林公园,https://s.visitbeijing.com.cn/attraction/119561,万亩滨河森林公园，北起十三陵水库，南至京密引水渠，占地398公顷。,北京市昌平区,休闲娱乐 | 特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0831/20160831052610764.jpg
昌平印象山庄,https://s.visitbeijing.com.cn/attraction/119560,昌平印象山庄(阿尔卑斯小镇)青山绿野，曲径通幽，在蓝天白云的衬托和群山的环绕下，让人仿佛走入了图画中隐蔽的桃花源。,北京市昌平区长陵镇燕子口村26号,特色游 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2016/0831/20160831051228315.jpg
北京东方硕果采摘园,https://s.visitbeijing.com.cn/attraction/119310,定期大量向固定企业提供新鲜蔬菜、为百姓提供田园乐——开心农场出租（代理）、新鲜蔬果采摘、休闲垂钓等等。,北京市昌平区兴寿镇东庄村东,特色游 | 采摘 | 垂钓,https://r1.visitbeijing.com.cn/vbj-s/2016/0802/20160802025926610.jpg
亲农耕农业体验园,https://s.visitbeijing.com.cn/attraction/119109,北农-亲农耕农业体验园创建于2008年，位于北京市昌平区马池口镇亭自庄村西，南接百葛路，西靠温南路，距北京市北六环西端1公里,北京市昌平区马池口镇亭子庄北农科技园,特色游 | 采摘 | 踏青 | 赏花 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2016/0719/20160719025634568.jpg
凤山温泉度假村,https://s.visitbeijing.com.cn/attraction/119067,凤山温泉24小时全天开放。其中21000平米温泉乐园拥有72种独具特色的温泉浴池，储存于3800米深的侏罗纪白云岩温泉水，富含对人体有益的钙、镁、铁、钾、钠、氟等各种微量元素及矿物质，具有良好的保健功效。,北京市昌平区蟒山路10号,特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2016/0714/20160714024954260.jpg
北京奥林狩猎俱乐部,https://s.visitbeijing.com.cn/attraction/119024,奥林狩猎庄园场引进意大利贝雷塔、德国西格绍尔p226、瑞士哈默利手枪;德国瓦尔特、美国鲁格、英国三枪步枪;您可以充分体验速射手枪与超精准步枪给您带来的暴爽感觉。,昌平区十三陵镇西山口村东,踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0705/20160705015043926.jpg
香堂文化新村,https://s.visitbeijing.com.cn/attraction/119006,香堂文化新村位于正北方向与天安门、故宫在同一轴线上。 距市中心约50公里。在建设社会主义新农村的历程中， 香堂村经过十几年的艰苦奋斗，发展创新。,,特色游 | 踏青 | 赏花 | 漂流 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2016/0620/20160620114845254.png
奥林射击场,https://s.visitbeijing.com.cn/attraction/118563,奥林狩猎俱乐部射击庄园，简称奥林射击庄园，归属于北京奥林狩猎俱乐部有限公司射击场，是北京市面积最大、设施最完善、生态保留最为完整的狩猎场。,北京市昌平区北十三陵镇西山口村东奥林射击场,特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/0331/20160331120628421.jpg
桃花仙谷,https://s.visitbeijing.com.cn/attraction/118552,在地处燕山腹地的昌平区北部山区延寿镇，一条蜿蜒曲折的盘山公路串起沿途古朴宁静的村落，也是著名的桃花一条沟。,昌平区北部山区延寿镇,登山 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0320/20160320031154633.jpg
亢山公园,https://s.visitbeijing.com.cn/attraction/118442,布局为开阔铺装、大体量的草坪和色带曲线及大规格的树木种植，有音乐旱喷、浮雕、下陷舞池、健身广场等多个景观景点。,北京市昌平区亢山路东侧,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2015/0911/20150911044701314.jpg
北京红栌温泉山庄,https://s.visitbeijing.com.cn/attraction/118383,,北京昌平区小汤山镇讲礼村西16号 ，近秦上路讲礼桥,温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2015/0825/20150825040244432.jpg
十三陵·神路,https://s.visitbeijing.com.cn/attraction/118373,十三陵神道，即长陵神道，是长陵陵寝建筑的前导部分，依次建有石牌坊、三空桥、大红门等等。,十三陵特区办事处,遗产古迹,https://r1.visitbeijing.com.cn/vbj-s/2016/1122/20161122043547853.jpg
北京军都旅游度假村,https://s.visitbeijing.com.cn/attraction/118367,军都旅游度假村为三星级度假酒店，青山环抱，绿水相依，风景秀丽，空气清新。,北京昌平区水库路12号,温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2015/0821/20150821043246955.jpg
天翼桃花草莓采摘园,https://s.visitbeijing.com.cn/attraction/118354,天翼桃花草莓采摘园园区拥有1600栋日光温室，已经获得绿色认证。,北京市昌平区兴寿镇兴寿村南 昌金路与旧安四路交叉口往北200米,特色游 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2015/0819/20150819031555159.jpg
华彬庄园,https://s.visitbeijing.com.cn/attraction/118329,华彬庄园毗邻长城，占地面积约为4.5平方公里，拥有“世纪球王”杰克•尼克劳斯设计的54洞高尔夫球场,中国北京市昌平区南口镇华彬庄园,休闲娱乐 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/1123/20161123041724212.jpg
静之湖滑雪场,https://s.visitbeijing.com.cn/attraction/118293,北京静之湖度假酒店滑雪场坐落于昌平区兴寿镇桃峪口，毗邻桃峪口水库的静之湖度假酒店滑雪场，三面环山。,北京市昌平区兴寿镇,特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2016/1118/20161118044507710.jpg
苹果主题公园,https://s.visitbeijing.com.cn/attraction/118276,公园因地制宜，充分发挥现状优势，通过园林、园艺手段，创造以苹果为主题的，新颖、具有时代感的园林景观。,北京市昌平区十三陵镇七孔桥东,休闲娱乐 | 特色游 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2013/0510/20130510022121320.jpg
天星种植园草莓采摘园,https://s.visitbeijing.com.cn/attraction/118270,离亚运村20公里交通方便，北侧是巍巍的燕山支脉，边上京密引水渠流水潺潺，风景秀美，是您周末郊区旅游度假的好去处,北京北京市昌平区兴寿镇辛庄村,特色游 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2013/0508/20130508031115777.jpg
昌居园度假村,https://s.visitbeijing.com.cn/attraction/118263,京北40公里著名景区居庸关长城脚下，枕居庸叠翠，踏第一雄关，揽碧绿青山，擎蓝天白云,北京市昌平区平区南口镇居庸关九仙庙村(近居庸关长城),特色游 | 采摘 | 垂钓 | 烧烤,https://r1.visitbeijing.com.cn/vbj-s/2013/0507/20130507110804750.jpg
北京昌平香味葡萄园,https://s.visitbeijing.com.cn/attraction/118260,葡萄颜色有红色、白色(黄白色)、紫黑色、粉红色等多种颜色,北京市昌平区马池口镇乃干屯村,特色游 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2016/1123/20161123034808691.jpg
老张头葡萄园,https://s.visitbeijing.com.cn/attraction/118247,老张头葡萄园已初具规模，成为以葡萄为主，兼营各类果品与菜蔬的果蔬基地,北京市昌平区兴寿镇兴寿村南100米,特色游 | 采摘 | 烧烤,https://r1.visitbeijing.com.cn/vbj-s/2013/0503/20130503103809614.jpg
南口观光采摘果园,https://s.visitbeijing.com.cn/attraction/118241,在北方竟然也能采摘到南方的热带水果，喜悦之情只能用欣喜来形容了。,北京市昌平区南口镇南部,采摘 | 踏青,https://r1.visitbeijing.com.cn/vbj-s/2013/0503/20130503091149954.jpg
昌平公园,https://s.visitbeijing.com.cn/attraction/118209,园西茂林覆丘，以树取胜，四时成荫，湖东繁卉为圃，以(谷)添美，三季飘香。,昌平区鼓楼南街28号,休闲娱乐 | 特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2013/0418/20130418052546141.jpg
南口公园,https://s.visitbeijing.com.cn/attraction/118208,该公园从1989年开始规划，主要景点于1992年开始建设，经过不断的建设和完善，已初具规模，供游人游览欣赏，丰富了广大人民群众的业余生活。,昌平区南口西大桥西侧,休闲娱乐 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2013/0418/20130418042802721.jpg
居庸关长城博物馆,https://s.visitbeijing.com.cn/attraction/118174,该博物馆是展示长城文化、宗教文化、军事文化和山水文化的一个绝佳窗口,昌平西北太行山脉军都山地，距北京市区50公里,博物馆 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2021/0924/20210924175324642.jpg
北京御生堂中医药博物馆,https://s.visitbeijing.com.cn/attraction/118171,是一个集中国老药铺历史文物、药械药具、医案医书和中药标本收集整理为一体的中医药博物馆。,北京市昌平区北七家镇王府公寓2-35号,博物馆 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2013/0410/20130410092236592.jpg
老甲艺术馆,https://s.visitbeijing.com.cn/attraction/118164,"走进老甲艺术馆,一片宽阔的草地天然的怪石伴着鸟语花香先向人昭示了这是一片艺术的净土,馆外以及展厅前的大型浮雕更透着浓浓的大写意的味道",北京昌平霍营,博物馆 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2015/1119/20151119050556481.jpg
永安公园,https://s.visitbeijing.com.cn/attraction/118027,"昌平区永安公园位于昌平城北街道办事处西关城角村，南至南环路,北至昌平区体育局,东至西环路,西至八达岭高速路东辅路。",北京市昌平区南环路北侧,休闲娱乐 | 特色游 | 踏青,https://r1.visitbeijing.com.cn/vbj-s/2012/1228/20121228023545353.jpg
北京昭陵博物馆,https://s.visitbeijing.com.cn/attraction/117970,和定陵和长陵相比，昭陵看起来并没有太多的特色，这里最大的特点就是幽静。,昌平区长陵镇昭陵村,博物馆 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207013304448.jpg
定陵博物馆,https://s.visitbeijing.com.cn/attraction/117966,作为王陵他气势恢宏，入口神兽两排一一站立，东西虽多，但很多都是仿制品，反而外面的庭院更有观赏性。,北京市昌平区境内天寿山南麓,博物馆 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2012/1206/20121206055239731.jpg
十三陵·长陵,https://s.visitbeijing.com.cn/attraction/117963,长陵为明十三陵之首，风水宝地，修建的也大气，工艺考究、是原建筑保护最完整的一处墓园。,北京市昌平区天寿山麓,博物馆 | 遗产古迹 | 特色游 | 踏青,https://r1.visitbeijing.com.cn/vbj-s/2019/0815/20190815040448638.jpg
双龙山森林公园,https://s.visitbeijing.com.cn/attraction/117880,自然生态环境优越，森林繁茂，瓜果飘香，奇花异草，腾萝伞盖，百米荫棚，峻峰、怪石，又有古边墙遗迹尚存，有着浓郁的“野趣”。,北京市昌平区十三陵镇锥臼峪村双龙山风景区,休闲娱乐 | 特色游 | 登山 | 烧烤 | 踏青 | 赏花 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208111118466.jpg
十三陵·碓臼峪自然风景区,https://s.visitbeijing.com.cn/attraction/117732,遍布奇花、异草、峻峰、怪石，有着浓郁的“野趣”，保持着众多的自然景观。,北京市昌平区长陵镇境内,特色游 | 登山 | 垂钓 | 烧烤 | 踏青 | 赏花 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208033602525.jpg
北京拉斐特城堡酒店,https://s.visitbeijing.com.cn/attraction/117711,原生态浪漫，巴洛克风情，超五星享受！巴菲特、比尔盖茨的共同选择！世界五十大私人城堡之一，最浪漫家外之家！,北京市昌平区北七家镇,特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208030446823.jpg
英达生态园温泉度假村,https://s.visitbeijing.com.cn/attraction/117333,室内外温泉区共60多个风格各异、功能不同的温泉池。,北京市昌平区小汤山镇阿苏卫村,特色游 | 温泉,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208022059884.jpg
温都水城,https://s.visitbeijing.com.cn/attraction/117332,这里有一个关于水的故事，这里有一个关于水的文化，这里是关于水的一个度假胜地！,北京市昌平区北七家镇王府街55号,特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2015/1224/20151224052845868.jpg
九华山庄温泉度假村,https://s.visitbeijing.com.cn/attraction/117321,神仙池水，帝王享受！,北京市昌平区小汤山镇,特色游 | 红叶 | 银杏 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208021117142.jpg
北京雪世界滑雪场,https://s.visitbeijing.com.cn/attraction/117310,刺激的雪地摩托车道，老少皆宜的雪上飞碟道，风情浪漫的狗、马拉雪撬道，儿童游乐天地戏冰园，戏雪园。,北京市昌平区十三陵镇小宫门,特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208014850689.jpg
北京军都山滑雪场,https://s.visitbeijing.com.cn/attraction/117306,优越的地理位置，使自驾车者仅40分钟后，就能转换角色，游走于白天与夜晚的浪漫交替中。,北京市昌平区崔村镇真顺村588号,特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2016/1118/20161118042631553.jpg
菩萨山风景区,https://s.visitbeijing.com.cn/attraction/101297,古木参天，奇花异草遍野，果树珍品漫山，环境清幽静谧所以人称“北方小桂林”。,北京昌平区流村镇菩萨鹿,特色游 | 登山 | 踏青,https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207095242530.jpg
沟崖自然风景区,https://s.visitbeijing.com.cn/attraction/101283,沟中有崖、崖下有沟、沟沟相通、崖崖相望，以山高、景美、路险、庙多为特色，同时也是著名的道教圣地。,北京市昌平区十三陵德胜口水库旁,登山 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207103121105.jpg
十三陵水库,https://s.visitbeijing.com.cn/attraction/101277,毛主席号召建设的水库并由毛主席亲自提词，可以从这个建筑上看出属于那个年代的特色，现在则是郊游的好去处。,北京市昌平区境内十三陵东南方,特色游 | 登山 | 垂钓 | 踏青,https://r1.visitbeijing.com.cn/vbj-s/2016/1123/20161123051022899.jpg
长峪城,https://s.visitbeijing.com.cn/attraction/101255,长峪城麻雀虽小五脏俱全，各色庙宇一应俱全，旧城内有佛殿及娘娘庙，庙内有钟、鼓楼。新城内有关帝庙、菩萨庙各一座。,北京市昌平区流村镇长峪城(近禾子涧路),遗产古迹 | 登山,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208020124699.jpg
居庸关关城云台,https://s.visitbeijing.com.cn/attraction/101252,居庸关关城云台原是居庸关城的一座过街塔的座子，位于关城中心，因其地势险要，位列三关之首，为历代兵家必争之地。,北京市昌平区南口镇居庸关,遗产古迹 | 登山,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208013248528.jpg
篱苑书屋,https://s.visitbeijing.com.cn/attraction/120496,“篱苑书屋”位于位于北京郊区的怀柔小镇接近群山的地方，提供舒适静谧的阅读空间,北京市怀柔区雁栖镇智慧谷,休闲娱乐 | 特色游 | 踏青 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2017/0518/20170518095051525.jpg
琦峰山国家森林公园,https://s.visitbeijing.com.cn/attraction/120004,,北京崎峰山国家森林公园,休闲娱乐 | 登山,https://r1.visitbeijing.com.cn/vbj-s/2016/1212/20161212023431296.jpg
八旗文化广场,https://s.visitbeijing.com.cn/attraction/120000,,喇叭沟门村中心,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1209/20161209035541991.jpg
板栗公园,https://s.visitbeijing.com.cn/attraction/119998,,九渡河镇二道关村,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1209/20161209030703194.jpg
小龙山公园,https://s.visitbeijing.com.cn/attraction/119997,公园是借助村西小龙山为依托。铺草坪2000平方米。中间有步道、座椅、用石子水泥修300米长的上山下山走道,北京市怀柔区桥梓镇北宅村西,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1209/20161209023617619.jpg
梧桐岭风景区,https://s.visitbeijing.com.cn/attraction/119963,梧桐岭风景区坐落于京郊怀柔境内，距北京仅70公里。景区内山明水秀，南倚“北京小黄山”云蒙山，斜靠幽谷神潭，北衔龙潭涧、京北第一瀑，在这自成一线的旅行群体中,北京市怀柔县琉璃庙乡柏查子村,登山,https://r1.visitbeijing.com.cn/vbj-s/2016/1130/20161130113430563.jpg
银河谷市级森林公园,https://s.visitbeijing.com.cn/attraction/119916,北京市银河谷市级森林公园位于北京市怀柔区汤河口镇庄户沟流域内,北京市怀柔区汤河口镇西一公里,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1118/20161118024134447.jpg
琉璃庙湿地公园,https://s.visitbeijing.com.cn/attraction/119696,琉璃庙镇成功打造了白河湾沟域经济产业带，并凭借白河、琉璃河沿线丰富的湿地水资源..,怀柔区北部深山区，距城区45公里,休闲娱乐 | 特色游 | 踏青 | 赏花 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2016/1010/20161010112225271.jpg
鹿世界主题园景区,https://s.visitbeijing.com.cn/attraction/119652,主题园的规划设计以“注重自然、突出鹿文化、引导参与、科普教育、养鹿富民”为理念。,北京市怀柔区杨宋镇北晨路9号,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0922/20160922021911194.png
愉然原始部落游乐园,https://s.visitbeijing.com.cn/attraction/119586,愉然原始部落游乐园位于北京怀柔区三渡河村，距县城12公里。园区占地千余亩，依山傍水，气候宜人。,北京怀柔区三渡河村,休闲娱乐 | 特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0906/20160906113744254.jpg
北京乡间情趣园,https://s.visitbeijing.com.cn/attraction/119584,乡间情趣园怀柔位于县城北六千米的雁栖镇范各庄村，占地75公顷。,雁栖镇范各庄村,休闲娱乐 | 特色游 | 登山 | 采摘 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0905/20160905041628954.jpg
大榛峪长城,https://s.visitbeijing.com.cn/attraction/119518,大榛峪位于怀柔渤海镇的北面、响水湖风景区的门口，总面积18平方公里，其中山林面积11500亩，是集长城、古洞、山川、泉潭、飞瀑于一体的天然锦秀谷。,北京市怀柔区渤海镇的北面、响水湖风景区的门口,遗产古迹 | 特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2021/0924/20210924170610181.jpg
东方普罗旺斯薰衣草庄园,https://s.visitbeijing.com.cn/attraction/119456,东方普罗旺斯薰衣草庄园种植大面积薰衣草，再现大片浪漫花海，以达到情感上的共鸣，给游客带来愉悦放松、释放自我、寻找浪漫的感受。,北京市怀柔区青春路北环岛向西500米。,休闲娱乐 | 特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0818/20160818103230778.png
中影基地,https://s.visitbeijing.com.cn/attraction/119443,中国电影集团公司(简称“中影集团”)是经国务院批准，于1999年由原中国电影公司、北京电影制片厂、中国儿童电影制片厂、中国电影合作制片公司、中国电影器材公司、电影卫星频道节目中心、北京电影洗印录像技术厂、华韵影视光盘有限责任公司等8家单位组成，是以影视产业为依托，多种产业综合发展的国内一流的大型电影集团。,北京市怀柔区杨宋镇凤和一园8号,休闲娱乐 | 特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0816/20160816034304702.png
京螺山庄,https://s.visitbeijing.com.cn/attraction/119442,红螺基地京螺山庄山清水秀，坏境优美，是一家集餐饮住宿，娱乐会议，真人CS野战对抗，拓展培训为一体的大型度假村，还有好玩的篝火晚会。,北京市怀柔区怀柔镇红螺路,休闲娱乐 | 特色游 | 采摘 | 烧烤 | 踏青 | 赏花 | 漂流 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2016/0816/20160816032417268.png
北京摩崖石刻自然风景区,https://s.visitbeijing.com.cn/attraction/119298,是集历史仿古、摩崖石刻、山水生态 酒店服务为一体的自然风景区。,北京市怀柔区渤海镇龙泉庄118号,登山,https://r1.visitbeijing.com.cn/vbj-s/2016/0801/20160801052907793.jpg
凯创牡丹园,https://s.visitbeijing.com.cn/attraction/119196,凯创牡丹园是北方最大的集牡丹、芍药于一体的观赏园区。,北京市怀柔区怀柔镇卢庄村北红螺东路2号红螺寺内,踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0725/20160725113445411.png
皇后镇休闲度假区,https://s.visitbeijing.com.cn/attraction/119017,皇后镇休闲度假社区位于怀柔区雁栖镇北湾村，距下庄路口往北40公里处;社区规划总用地18.42公顷，总建筑面积约为10万㎡。,北京市怀柔区雁栖镇北湾村西100米,特色游 | 烧烤 | 踏青 | 赏花 | 漂流 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2016/0704/20160704102917358.jpg
北京雁栖湖国际会展中心,https://s.visitbeijing.com.cn/attraction/118633,北京雁栖湖国际会展中心是集会议、展览、餐饮、酒店、综合配套服务于一体的综合型会展场馆。,北京市怀柔区雁栖湖西路16号院,休闲娱乐 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/0418/20160418022002760.jpg
城南公园,https://s.visitbeijing.com.cn/attraction/118441,绿化以中国古典园林与欧式造园艺术相结合，铺种大面积草坪和植物色块，配植各种宿根花卉造型，草坪上点缀雕塑小品。,怀柔区迎宾路南延线,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2015/0911/20150911043326944.jpg
